Year,NOC,Rank,Gold,Silver,Bronze,Total,Market_Share_Gold,Market_Share_Total,Total_Events,is_host,Host_NOC,years_since_last,crossed_war,years_since_hosted,olympic_experience,first_medal_year,is_post_soviet,years_since_independence,NOC_original,Gold_lag1,Gold_lag2,Gold_lag3,Silver_lag1,Silver_lag2,Silver_lag3,Bronze_lag1,Bronze_lag2,Bronze_lag3,Total_lag1,Total_lag2,Total_lag3,Gold_rolling_mean_3,Gold_rolling_max_3,Gold_rolling_min_3,Gold_rolling_std_3,Gold_rolling_mean_5,Gold_rolling_max_5,Gold_rolling_min_5,Gold_rolling_std_5,Silver_rolling_mean_3,Silver_rolling_max_3,Silver_rolling_min_3,Silver_rolling_std_3,Silver_rolling_mean_5,Silver_rolling_max_5,Silver_rolling_min_5,Silver_rolling_std_5,Bronze_rolling_mean_3,Bronze_rolling_max_3,Bronze_rolling_min_3,Bronze_rolling_std_3,Bronze_rolling_mean_5,Bronze_rolling_max_5,Bronze_rolling_min_5,Bronze_rolling_std_5,Total_rolling_mean_3,Total_rolling_max_3,Total_rolling_min_3,Total_rolling_std_3,Total_rolling_mean_5,Total_rolling_max_5,Total_rolling_min_5,Total_rolling_std_5,Gold_growth_rate,Gold_change,Gold_acceleration,Silver_growth_rate,Silver_change,Silver_acceleration,Bronze_growth_rate,Bronze_change,Bronze_acceleration,Total_growth_rate,Total_change,Total_acceleration,Gold_is_growing,Gold_streak,Silver_is_growing,Silver_streak,Bronze_is_growing,Bronze_streak,Total_is_growing,Total_streak,Gold_host_boost,Silver_host_boost,Bronze_host_boost,Total_host_boost,market_size_interaction,experience_performance,gold_ratio,silver_ratio,bronze_ratio,gold_silver_ratio,avg_gold_year,std_gold_year,max_gold_year,num_countries,gold_vs_avg,gold_percentile,is_first_participation,is_first_medal,is_comeback,Num_Athletes,Num_Athletes_mean
2028,ETH,47,1,3,0,4,0.0,0.0,345,0,FRA,4,0,999,65,1960,0,0,Ethiopia,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,4.0,8.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,1.4142135623730951,2.0,3.0,1.0,0.816496580927726,2.0,3.0,1.0,0.7071067811865477,2.3333333333333335,5.0,0.0,2.0548046676563256,2.2,5.0,0.0,1.9235384061671343,5.333333333333333,8.0,4.0,1.8856180831641267,6.2,8.0,4.0,2.0493901531919194,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,-0.4,0.0,0.0,0.5,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0089502681855666,64.0,0.0,0.6,0.0,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,33.660000000000004,33.660000000000004
2028,FIJ,74,0,1,0,1,0.0,0.0,345,0,FRA,4,0,999,9,2016,0,0,Fiji,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.6666666666666666,1.0,0.0,0.4714045207910317,0.6666666666666666,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.4714045207910317,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.4714045207910317,0.3333333333333333,1.0,0.0,0.5773502691896258,1.3333333333333333,2.0,1.0,0.4714045207910317,1.3333333333333333,2.0,1.0,0.5773502691896257,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.5,0.0,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,36.72,36.72
2028,FRA,5,16,26,22,64,0.0,0.0,345,0,FRA,4,0,0,129,1896,0,0,France,0.0,10.0,10.0,0.0,12.0,18.0,0.0,11.0,14.0,0.0,33.0,42.0,12.0,16.0,10.0,2.8284271247461903,10.8,16.0,7.0,3.2710854467592267,18.666666666666668,26.0,12.0,5.734883511361751,16.6,26.0,11.0,5.983310120660641,15.666666666666666,22.0,11.0,4.642796092394707,16.0,22.0,11.0,4.743416490252569,46.333333333333336,64.0,33.0,13.021349989749739,43.4,64.0,33.0,12.300406497347945,0.0,0.0,0.6000000000000001,0.0,0.0,1.5,0.0,0.0,1.2142857142857144,0.0,0.0,1.153679653679654,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.1432042909690665,1536.0,0.0,0.4,0.3384615384615385,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,613.02,613.02
2028,GBR,7,14,22,29,65,0.0,0.0,345,0,FRA,4,0,12,129,1896,0,0,Great Britain,0.0,22.0,27.0,0.0,20.0,23.0,0.0,22.0,17.0,0.0,64.0,67.0,21.0,27.0,14.0,5.354126134736337,22.2,29.0,14.0,6.058052492344397,21.666666666666668,23.0,20.0,1.247219128924647,19.2,23.0,13.0,3.962322551231796,22.666666666666668,29.0,17.0,4.9216076867444665,21.0,29.0,17.0,4.847679857416336,65.33333333333333,67.0,64.0,1.247219128924647,62.4,67.0,51.0,6.46529195009785,0.0,0.0,-0.1784511784511784,0.0,0.0,0.2304347826086957,0.0,0.0,0.0240641711229945,0.0,0.0,0.060401119402985,0,0,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.1253037545979332,2688.0,0.0,0.3333333333333333,0.4393939393939394,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,349.86,349.86
2028,GEO,24,3,3,1,7,0.0,0.0,345,0,FRA,4,0,999,29,1996,1,33,Georgia,0.0,2.0,2.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,8.0,7.0,2.3333333333333335,3.0,2.0,0.4714045207910317,2.2,3.0,1.0,0.8366600265340757,3.0,5.0,1.0,1.632993161855452,2.6,5.0,1.0,1.5165750888103102,2.0,4.0,1.0,1.4142135623730951,2.2,4.0,1.0,1.3038404810405295,7.333333333333333,8.0,7.0,0.4714045207910317,7.0,8.0,6.0,0.7071067811865472,0.0,0.0,0.5,0.0,0.0,-4.4,0.0,0.0,0.75,0.0,0.0,-0.2678571428571428,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0268508045566999,65.33333333333334,0.0,0.375,0.125,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,28.560000000000002,28.560000000000002
2028,GER,10,12,13,8,33,0.0,0.0,345,0,FRA,4,0,52,129,1896,0,0,Germany,0.0,10.0,17.0,0.0,11.0,10.0,0.0,16.0,15.0,0.0,37.0,42.0,13.0,17.0,10.0,2.943920288775949,13.2,17.0,10.0,3.1144823004794877,11.333333333333334,13.0,10.0,1.247219128924647,13.0,20.0,10.0,4.062019202317986,13.0,16.0,8.0,3.559026084010437,13.2,16.0,8.0,3.11448230047949,37.333333333333336,42.0,33.0,3.6817870057290873,39.4,44.0,33.0,4.3931765272977366,0.0,0.0,0.6117647058823529,0.0,0.0,0.0818181818181817,0.0,0.0,-0.5666666666666667,0.0,0.0,0.0109395109395109,1,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.1074032182267999,1664.0,0.0,0.3823529411764705,0.2352941176470588,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,466.14,466.14
2028,GRE,51,1,1,6,8,0.0,0.0,345,0,FRA,4,0,20,129,1896,0,0,Greece,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,6.0,2.0,3.0,1.0,0.816496580927726,1.2,3.0,0.0,1.3038404810405293,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.7071067811865469,3.0,6.0,1.0,2.160246899469287,2.4,6.0,1.0,2.073644135332772,6.0,8.0,4.0,1.632993161855452,4.6,8.0,2.0,2.4083189157584592,0.0,0.0,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,1.3333333333333337,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0089502681855666,256.0,0.0,0.1111111111111111,0.6666666666666666,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,102.0,102.0
2028,GRN,80,0,0,2,2,0.0,0.0,345,0,FRA,4,0,999,13,2012,0,0,Grenada,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.4714045207910317,0.25,1.0,0.0,0.5,1.0,2.0,0.0,0.816496580927726,0.75,2.0,0.0,0.957427107756338,1.3333333333333333,2.0,1.0,0.4714045207910317,1.25,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,6.12,6.12
2028,GUA,60,1,0,1,2,0.0,0.0,345,0,FRA,4,0,999,13,2012,0,0,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,1.0,1.0,1.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,2.0,2.0,2.0,0.7071067811865476,1.5,2.0,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0089502681855666,6.0,0.0,0.0,0.3333333333333333,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,1,1,16.32,16.32
2028,HKG,37,2,0,2,4,0.0,0.0,345,0,FRA,4,0,999,29,1996,0,0,Hong Kong,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.5,2.0,1.0,0.5,0.8,2.0,0.0,0.8366600265340756,1.0,2.0,0.0,1.0,0.6,2.0,0.0,0.8944271909999159,2.5,3.0,2.0,0.5,1.2,3.0,0.0,1.3038404810405295,5.0,6.0,4.0,1.0,2.6,6.0,1.0,2.3021728866442674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.333333333333333,0.0,0.0,-5.333333333333333,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0179005363711333,28.0,0.0,0.0,0.4,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,34.68,34.68
2028,HUN,14,6,7,6,19,0.0,0.0,345,0,FRA,4,0,999,129,1896,0,0,Hungary,0.0,6.0,8.0,0.0,7.0,3.0,0.0,7.0,4.0,0.0,20.0,15.0,6.666666666666667,8.0,6.0,0.9428090415820634,6.2,8.0,3.0,2.04939015319192,5.666666666666667,7.0,3.0,1.8856180831641267,5.2,7.0,3.0,1.7888543819998317,5.666666666666667,7.0,4.0,1.247219128924647,5.0,7.0,2.0,1.9999999999999971,18.0,20.0,15.0,2.160246899469287,16.4,20.0,10.0,4.03732584763727,0.0,0.0,0.25,0.0,0.0,-1.3333333333333337,0.0,0.0,-0.8928571428571429,0.0,0.0,-0.3833333333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0537016091133999,853.3333333333334,0.0,0.35,0.3,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,180.54,180.54
2028,INA,39,2,0,1,3,0.0,0.0,345,0,FRA,4,0,999,37,1988,0,0,Indonesia,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,5.0,3.0,1.3333333333333333,2.0,1.0,0.4714045207910317,1.0,2.0,0.0,0.7071067811865476,1.0,2.0,0.0,0.816496580927726,1.2,2.0,0.0,0.8366600265340756,1.3333333333333333,3.0,0.0,1.247219128924647,1.8,4.0,0.0,1.6431676725154984,3.6666666666666665,5.0,3.0,0.9428090415820634,4.0,6.0,3.0,1.4142135623730951,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0666666666666669,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0179005363711333,48.0,0.0,0.0,0.25,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,29.580000000000002,29.580000000000002
2028,IND,71,0,1,5,6,0.0,0.0,345,0,FRA,4,0,999,125,1900,0,0,India,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,7.0,2.0,0.3333333333333333,1.0,0.0,0.4714045207910317,0.4,1.0,0.0,0.5477225575051661,1.3333333333333333,2.0,1.0,0.4714045207910317,1.2,2.0,0.0,0.8366600265340756,3.3333333333333335,5.0,1.0,1.699673171197595,3.2,5.0,1.0,1.6431676725154984,5.0,7.0,2.0,2.160246899469287,4.8,7.0,2.0,2.16794833886788,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,-2.75,0.0,0.0,-2.642857142857143,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,41.33333333333333,0.0,0.1428571428571428,0.7142857142857143,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,114.24000000000001,114.24000000000001
2028,IRI,21,3,6,3,12,0.0,0.0,345,0,FRA,4,0,999,77,1948,0,0,Iran,0.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,7.0,8.0,3.0,3.0,3.0,0.0,3.4,7.0,1.0,2.1908902300206647,3.0,6.0,1.0,2.160246899469287,2.8,6.0,0.0,2.588435821108957,3.0,4.0,2.0,0.816496580927726,2.2,4.0,1.0,1.3038404810405295,9.0,12.0,7.0,2.160246899469287,8.4,13.0,2.0,4.39317652729776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8392857142857142,0,0,1,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0268508045566999,228.0,0.0,0.4615384615384615,0.2307692307692307,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,41.82,41.82
2028,IRL,19,4,0,3,7,0.0,0.0,345,0,FRA,4,0,999,97,1928,0,0,Ireland,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,1.632993161855452,1.4,4.0,0.0,1.6733200530681511,0.6666666666666666,2.0,0.0,0.9428090415820634,0.8,2.0,0.0,0.8366600265340756,1.6666666666666667,3.0,0.0,1.247219128924647,2.2,4.0,0.0,1.4832396974191326,4.333333333333333,7.0,2.0,2.0548046676563256,4.4,7.0,2.0,2.073644135332772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,1,2,0,0,1,2,1,2,0.0,0.0,0.0,0.0,0.0358010727422666,192.0,0.0,0.0,0.375,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,145.86,145.86
2028,ISR,41,1,5,1,7,0.0,0.0,345,0,FRA,4,0,999,33,1992,0,0,Israel,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,0.816496580927726,0.8,2.0,0.0,0.8366600265340756,1.6666666666666667,5.0,0.0,2.357022603955158,1.0,5.0,0.0,2.23606797749979,1.6666666666666667,2.0,1.0,0.4714045207910317,1.4,2.0,1.0,0.5477225575051662,4.333333333333333,7.0,2.0,2.0548046676563256,3.2,7.0,1.0,2.3874672772626644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.25,0,0,1,1,0,0,1,3,0.0,0.0,0.0,0.0,0.0089502681855666,32.0,0.0,0.625,0.125,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,90.78,90.78
2028,ITA,9,12,13,15,40,0.0,0.0,345,0,FRA,4,0,64,125,1900,0,0,Italy,0.0,10.0,8.0,0.0,10.0,12.0,0.0,20.0,8.0,0.0,40.0,28.0,10.0,12.0,8.0,1.632993161855452,9.2,12.0,8.0,1.7888543819998333,11.666666666666666,13.0,10.0,1.247219128924647,10.6,13.0,9.0,1.8165902124584976,14.333333333333334,20.0,8.0,4.921607686744467,12.8,20.0,8.0,4.764451699828638,36.0,40.0,28.0,5.656854249492381,32.6,40.0,27.0,6.767569726275451,0.0,0.0,-0.05,0.0,0.0,0.4666666666666667,0.0,0.0,-1.75,0.0,0.0,-0.4285714285714286,1,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1074032182267999,1240.0,0.0,0.3170731707317073,0.3658536585365853,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,404.94,404.94
2028,Ivory Coast,84,0,0,1,1,0.0,0.0,345,0,FRA,4,0,999,41,1984,0,0,Ivory Coast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.3333333333333333,1.0,0.0,0.4714045207910317,0.25,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.75,1.0,0.0,0.5,1.3333333333333333,2.0,1.0,0.4714045207910317,1.25,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.333333333333332,0.0,0.0,0.5,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,0.0,0.0
2028,JAM,44,1,3,2,6,0.0,0.0,345,0,FRA,4,0,999,77,1948,0,0,Jamaica,0.0,4.0,6.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,9.0,11.0,3.6666666666666665,6.0,1.0,2.0548046676563256,4.0,6.0,1.0,1.8708286933869709,2.3333333333333335,3.0,1.0,0.9428090415820634,3.2,5.0,1.0,1.4832396974191326,2.6666666666666665,4.0,2.0,0.9428090415820634,2.8,4.0,2.0,1.0954451150103324,8.666666666666666,11.0,6.0,2.0548046676563256,10.0,13.0,6.0,2.6457513110645894,0.0,0.0,-0.4166666666666666,0.0,0.0,2.666666666666667,0.0,0.0,-1.5,0.0,0.0,-0.1515151515151516,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0089502681855666,278.66666666666663,0.0,0.4285714285714285,0.2857142857142857,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,66.3,66.3
2028,JOR,74,0,1,0,1,0.0,0.0,345,0,FRA,4,0,999,9,2016,0,0,Jordan,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,1.0,0.0,0.4714045207910317,0.3333333333333333,1.0,0.0,0.5773502691896258,0.6666666666666666,1.0,0.0,0.4714045207910317,0.6666666666666666,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.4714045207910317,0.3333333333333333,1.0,0.0,0.5773502691896258,1.3333333333333333,2.0,1.0,0.4714045207910317,1.3333333333333333,2.0,1.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.5,0.0,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,12.24,12.24
2028,JPN,3,20,12,13,45,0.0,0.0,345,0,FRA,4,0,4,105,1920,0,0,Japan,0.0,27.0,12.0,0.0,14.0,8.0,0.0,17.0,21.0,0.0,58.0,41.0,19.666666666666668,27.0,12.0,6.128258770283411,15.0,27.0,7.0,8.336666000266531,11.333333333333334,14.0,8.0,2.494438257849294,11.2,14.0,8.0,3.03315017762062,17.0,21.0,13.0,3.265986323710904,15.2,21.0,8.0,4.919349550499541,48.0,58.0,41.0,7.2571803523590805,41.4,58.0,25.0,11.92895636675732,0.0,0.0,-1.5092592592592593,0.0,0.0,-0.8928571428571429,0.0,0.0,-0.0448179271708684,0.0,0.0,-0.6387720773759461,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1790053637113332,2045.3333333333333,0.0,0.2608695652173913,0.2826086956521739,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,438.6,438.6
2028,KAZ,43,1,3,3,7,0.0,0.0,345,0,FRA,4,0,999,29,1996,1,33,Kazakhstan,0.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,10.0,0.0,8.0,17.0,1.0,2.0,0.0,0.816496580927726,1.6,3.0,0.0,1.140175425099138,2.6666666666666665,5.0,0.0,2.0548046676563256,2.6,5.0,0.0,1.8165902124584947,7.0,10.0,3.0,2.943920288775949,6.2,10.0,3.0,2.863564212655271,10.666666666666666,17.0,7.0,4.4969125210773475,10.4,17.0,7.0,3.974921382870358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.425,0.0,0.0,0.4044117647058823,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0089502681855666,28.0,0.0,0.375,0.375,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,1,0,80.58,80.58
2028,KEN,17,4,2,5,11,0.0,0.0,345,0,FRA,4,0,999,61,1964,0,0,Kenya,0.0,4.0,6.0,0.0,4.0,6.0,0.0,2.0,1.0,0.0,10.0,13.0,4.666666666666667,6.0,4.0,0.9428090415820634,4.4,6.0,2.0,1.6733200530681505,4.0,6.0,2.0,1.632993161855452,4.0,6.0,2.0,1.414213562373095,2.6666666666666665,5.0,1.0,1.699673171197595,4.2,7.0,1.0,2.5884358211089573,11.333333333333334,13.0,10.0,1.247219128924647,12.6,16.0,10.0,2.3021728866442674,0.0,0.0,0.3333333333333333,0.0,0.0,-0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.3307692307692308,0,0,0,0,1,2,1,1,0.0,0.0,0.0,0.0,0.0358010727422666,280.0,0.0,0.1666666666666666,0.4166666666666667,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,75.48,75.48
2028,KGZ,68,0,2,4,6,0.0,0.0,345,0,FRA,4,0,999,25,2000,1,33,Kyrgyzstan,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.25,2.0,0.0,0.957427107756338,2.5,4.0,1.0,1.5,2.0,4.0,1.0,1.4142135623730951,4.5,6.0,3.0,1.5,3.25,6.0,1.0,2.06155281280883,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.5,0.0,0.0,1.0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,16.32,16.32
2028,KOR,8,13,9,10,32,0.0,0.0,345,0,FRA,4,0,36,77,1948,0,0,South Korea,0.0,6.0,9.0,0.0,4.0,3.0,0.0,10.0,9.0,0.0,20.0,21.0,9.333333333333334,13.0,6.0,2.8674417556808756,10.8,13.0,6.0,3.1937438845342627,5.333333333333333,9.0,3.0,2.6246692913372702,7.2,11.0,3.0,3.492849839314597,9.666666666666666,10.0,9.0,0.4714045207910317,9.2,10.0,8.0,0.8366600265340789,24.333333333333332,32.0,20.0,5.436502143433363,27.2,32.0,20.0,6.1400325732035,0.0,0.0,1.5,0.0,0.0,0.9166666666666669,0.0,0.0,-0.1111111111111111,0.0,0.0,0.6476190476190478,1,1,1,2,0,0,1,1,0.0,0.0,0.0,0.0,0.1163534864123665,709.3333333333334,0.0,0.2727272727272727,0.303030303030303,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,149.94,149.94
2028,KOS,73,0,1,1,2,0.0,0.0,345,0,FRA,4,0,999,9,2016,0,0,Kosovo,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.816496580927726,1.0,2.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.4714045207910317,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.4714045207910317,0.3333333333333333,1.0,0.0,0.5773502691896258,1.6666666666666667,2.0,1.0,0.4714045207910317,1.6666666666666667,2.0,1.0,0.5773502691896257,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,9.18,9.18
2028,LCA,55,1,1,0,2,0.0,0.0,345,0,FRA,4,0,999,1,2024,0,0,Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0089502681855666,0.0,0.0,0.3333333333333333,0.0,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,1,1,0,4.08,4.08
2028,LTU,70,0,2,2,4,0.0,0.0,345,0,FRA,4,0,999,33,1992,1,33,Lithuania,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,0.8944271909999159,1.3333333333333333,2.0,1.0,0.4714045207910317,1.4,3.0,0.0,1.140175425099138,1.6666666666666667,3.0,0.0,1.247219128924647,2.0,3.0,0.0,1.224744871391589,3.0,4.0,1.0,1.4142135623730951,3.8,5.0,1.0,1.643167672515499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.75,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,52.02,52.02
2028,MAR,60,1,0,1,2,0.0,0.0,345,0,FRA,4,0,999,65,1960,0,0,Morocco,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.4714045207910317,0.4,1.0,0.0,0.5477225575051662,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.4472135954999579,0.6666666666666666,1.0,0.0,0.4714045207910317,0.8,1.0,0.0,0.4472135954999574,1.3333333333333333,2.0,1.0,0.4714045207910317,1.4,2.0,1.0,0.5477225575051659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0089502681855666,42.66666666666666,0.0,0.0,0.3333333333333333,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,62.22,62.22
